station_id,station_name,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type
4132,석촌고분,images/station_tiles/satellite/4132_석촌고분.png,images/station_tiles/satellite/4132_석촌고분.png,0.3709275647501651,0.8726714880561034,0.5189181949152044,0.7996157641852365,0.20192307692307693,0.3196072867093837,0.8726714880561034,normal
2717,하계,images/station_tiles/satellite/2717_하계.png,images/station_tiles/satellite/2717_하계.png,0.4444313922001852,0.5625684856454087,0.5182830018487614,0.5532735762847012,0.27884615384615385,0.2352412332535103,0.5625684856454087,normal
2622,망원,images/station_tiles/satellite/2622_망원.png,images/station_tiles/satellite/2622_망원.png,0.4248795488252577,0.5417488494411571,0.51808193850827,0.7646233503275146,0.20192307692307693,0.2517594810226004,0.5417488494411571,normal
2813,강동구청,images/station_tiles/satellite/2813_강동구청.png,images/station_tiles/satellite/2813_강동구청.png,0.397631283936526,0.5836072759149682,0.5146968162090634,0.7389408041404283,0.25961538461538464,0.2754013442581255,0.5836072759149682,normal
428,삼각지,images/station_tiles/satellite/428_삼각지.png,images/station_tiles/satellite/428_삼각지.png,0.3697072552944673,0.06092483015559939,0.5102327835289885,0.8025443253401838,0.0673076923076923,0.3055873562960804,0.06092483015559939,normal
2624,상수,images/station_tiles/satellite/2624_상수.png,images/station_tiles/satellite/2624_상수.png,0.392463031022958,0.5421871575717729,0.5079182501926652,0.5135019429905415,0.14423076923076922,0.2700797567322762,0.5421871575717729,normal
2534,광화문(세종문화회관),images/station_tiles/satellite/2534_광화문(세종문화회관).png,images/station_tiles/satellite/2534_광화문(세종문화회관).png,0.5511419634521477,0.5224632916940609,0.5044533585976394,0.9866200883976366,0.0673076923076923,0.1718214125455266,0.5224632916940609,normal
2725,용마산,images/station_tiles/satellite/2725_용마산.png,images/station_tiles/satellite/2725_용마산.png,0.3673290452507449,0.564321718167872,0.504418036243774,0.3913275937101764,0.25,0.2985337558367532,0.564321718167872,outer_hidden_demand
412,창동,images/station_tiles/satellite/412_창동.png,images/station_tiles/satellite/412_창동.png,0.4732514067019993,0.0574183651106728,0.5040189643850245,0.8288594506650945,0.21153846153846154,0.1954635581788218,0.0574183651106728,normal
2549,강동,images/station_tiles/satellite/2549_강동.png,images/station_tiles/satellite/2549_강동.png,0.4352585848499538,0.5257506026736796,0.4996644778606107,0.9199636424732509,0.14423076923076922,0.2137269293143177,0.5257506026736796,normal
419,한성대입구(삼선교),images/station_tiles/satellite/419_한성대입구(삼선교).png,images/station_tiles/satellite/419_한성대입구(삼선교).png,0.4056699417785107,0.05895244356782818,0.49760411009985,0.7972080884928388,0.4326923076923077,0.2374738495670708,0.05895244356782818,outer_hidden_demand
2515,마곡,images/station_tiles/satellite/2515_마곡.png,images/station_tiles/satellite/2515_마곡.png,0.3706609499746785,0.5182993644532106,0.4932820489464346,0.8414283917613646,0.22115384615384615,0.2731216614773952,0.5182993644532106,normal
2729,건대입구,images/station_tiles/satellite/2729_건대입구.png,images/station_tiles/satellite/2729_건대입구.png,0.4005632934741953,0.5651983344291036,0.4915124082736549,0.8686193163477423,0.09615384615384616,0.2326587757394479,0.5651983344291036,normal
338,일원,images/station_tiles/satellite/338_일원.png,images/station_tiles/satellite/338_일원.png,0.3720552751405032,0.04120096427788735,0.49094630627363095,0.3716289121765513,0.5,0.266876666272049,0.04120096427788735,outer_hidden_demand
4111,신목동,images/station_tiles/satellite/4111_신목동.png,images/station_tiles/satellite/4111_신목동.png,0.3403111043169743,0.8680692526846373,0.49032348188092206,0.5049614753550924,0.23076923076923078,0.3173602273110782,0.8680692526846373,directional_mismatch
415,미아(서울사이버대학),images/station_tiles/satellite/415_미아(서울사이버대학).png,images/station_tiles/satellite/415_미아(서울사이버대학).png,0.4045348856704415,0.058075827306596536,0.48841350694750074,0.8555964631243482,0.28846153846153844,0.2232664111449114,0.058075827306596536,outer_hidden_demand
202,을지로입구,images/station_tiles/satellite/202_을지로입구.png,images/station_tiles/satellite/202_을지로입구.png,0.6799473325816341,0.011396011396011397,0.4878669517947138,0.9738361304904999,0.057692307692307696,0.1665068283330752,0.011396011396011397,normal
2642,월곡(동덕여대),images/station_tiles/satellite/2642_월곡(동덕여대).png,images/station_tiles/satellite/2642_월곡(동덕여대).png,0.3816676887205701,0.5461319307473154,0.4859300449824533,0.837692294147716,0.2403846153846154,0.2450401351392764,0.5461319307473154,normal
411,노원,images/station_tiles/satellite/411_노원.png,images/station_tiles/satellite/411_노원.png,0.4469322600027325,0.05719921104536489,0.48256959338394784,0.895950674199039,0.14423076923076922,0.1791294827124508,0.05719921104536489,normal
2543,답십리,images/station_tiles/satellite/2543_답십리.png,images/station_tiles/satellite/2543_답십리.png,0.3964476391230788,0.5244356782818321,0.48136136013145636,0.8801415240726649,0.20192307692307693,0.2198179760630624,0.5244356782818321,normal
