priority_rank,station_id,nearest_station,nearest_line,quad_mobility_subway_label,quad_hidden_visual_label,quad_temporal_visual_label,quad_signature,reconstruction_label,reconstructed_latent_demand_score,axis_observed_subway_score,hidden_demand_reconstruction_score,hidden_demand_reconstruction_score_norm,axis_mobility_demand_score,axis_hidden_gap_score,axis_temporal_dynamics_score,axis_visual_morphology_score,surrounding_total_flow,subway_total_activity,mobility_minus_subway_gap,outer_1km_plus_share
318,220,선릉,2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.36394325740349226,0.5355617109757564,-0.17161845357226418,0.3298524522701775,0.3140358503437032,0.1975600741166231,0.4096884415726884,0.9129941790513236,142099056.42,435697880,-0.1515012669430928,0.0
319,311,연신내,3호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,Transit-Dominant Demand,0.21244595236874045,0.4037003338681655,-0.19125438149942506,0.3158653461966538,0.2064949888757551,0.2198753927275538,0.2107413757456301,0.2240608404363618,72975649.59,328424958,-0.2073338768056563,0.069449659968419
320,239,홍대입구,2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.48824422991075234,0.7374715070807821,-0.2492272771700298,0.27456996946976875,0.5184272268369563,0.2212620296545459,0.6009936336910565,0.7943774368227415,232294290.37,599957152,-0.1084997682762007,0.0
321,226,사당,2호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,Transit-Dominant Demand,0.22605731808499838,0.4909176567650443,-0.2648603386800459,0.2634341937424573,0.2414055420961703,0.1386586166643208,0.2435797462043155,0.3404422073477844,85434779.17,399378692,-0.2607203482978983,0.00169917358493
322,329,고속터미널,3호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.32447265818133264,0.5923324836723474,-0.2678598254910147,0.26129759289798565,0.2710560071094491,0.1567974124438487,0.3389549937481272,0.955071031214929,135770848.99,481882493,-0.2254553142695354,0.0
323,150,서울역,1호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.11115896318657716,0.4142077018155775,-0.30304873862900034,0.23623175121742992,0.0074547598782023,0.0631608466112424,0.0341466943654422,0.8518477071548708,7608259.34,336972996,-0.3953363460004744,0.0
324,234,신도림,2호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.17966412503212567,0.5210464600642379,-0.34138233503211224,0.20892588204440646,0.125352467566315,0.0688448558289216,0.1556728956370295,0.7490972154264761,50752305.51,423889317,-0.3850240781200641,0.0
325,216,잠실(송파구청),2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.5345717559031331,0.9368482741965178,-0.40227651829338473,0.16554960750848946,0.592774866769703,0.1541573911529855,0.686080776616661,0.9206756274518816,260884211.79,762155734,-0.2302449980506048,0.0
326,230,신림,2호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Dynamic Behavioral Area,M-S+H-V-T+,Transit-Dominant Demand,0.22860971090140655,0.7119743722845718,-0.48336466138316525,0.10778872842454292,0.2392140376508583,0.0421476192018913,0.272758743454289,0.5587474046718969,98414593.26,579214519,-0.4465323736551617,0.0094258865405181
327,222,강남,2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.36531513759891016,1.0,-0.6346848624010899,0.0,0.3922185451174605,0.0,0.5084562872551294,0.8712553484502703,181141237.6,813531431,-0.5099265137614228,0.0
