station_id,nearest_station,nearest_line,reconstruction_label,hidden_demand_reconstruction_score_norm,quad_mobility_subway_label,quad_hidden_visual_label,quad_temporal_visual_label,sem_dense_residential,sem_low_density_residential,sem_commercial_downtown,sem_mixed_use,sem_suburban_peripheral,sem_transit_hub,sem_low_transit_access,sem_road_oriented,sem_pedestrian_friendly,sem_green_mountain_area,sem_river_or_waterfront,sem_industrial_office,sem_university_area,sem_nightlife_entertainment,sem_traditional_market,top_semantic_1,top_semantic_1_score,top_semantic_3
2623,합정,6호선,Transit-Dominant Demand,0.5056597225651597,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,0.24156263,0.26068366,0.2304649,0.25177824,0.26624164,0.26023185,0.2676389,0.2681597,0.2493554,0.2519838,0.31540498,0.25709996,0.2561599,0.25231302,0.21559721,river_or_waterfront,0.31540498,river_or_waterfront; road_oriented; low_transit_access
414,수유(강북구청),4호선,Already Captured Core Demand,0.5029483806966287,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.26709342,0.288463,0.24426655,0.2695969,0.29328927,0.2565171,0.28220624,0.28261706,0.26301318,0.26498035,0.29344645,0.2528512,0.28529298,0.25364733,0.23136741,river_or_waterfront,0.29344645,river_or_waterfront; suburban_peripheral; low_density_residential
2722,상봉(시외버스터미널),7호선,Transit-Dominant Demand,0.5028668882803665,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26666623,0.28350523,0.26832968,0.27795142,0.28252792,0.27419305,0.29516673,0.28086078,0.278393,0.25977293,0.28865117,0.25734496,0.28048894,0.26506788,0.25198328,low_transit_access,0.29516673,low_transit_access; river_or_waterfront; low_density_residential
210,뚝섬,2호선,Transit-Dominant Demand,0.5020755256117928,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.26097816,0.27120405,0.25024357,0.27102512,0.27294636,0.2646231,0.27726376,0.27792895,0.24880978,0.26009083,0.30064672,0.2631438,0.2693228,0.25621048,0.23014769,river_or_waterfront,0.30064672,river_or_waterfront; road_oriented; low_transit_access
2732,강남구청,7호선,Transit-Dominant Demand,0.5012429582893949,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.280267,0.29303938,0.26699662,0.28030527,0.27872214,0.26351365,0.28648925,0.2812973,0.27934238,0.26707426,0.2932835,0.2594641,0.2817862,0.26642227,0.24889642,river_or_waterfront,0.2932835,river_or_waterfront; low_density_residential; low_transit_access
227,낙성대,2호선,Already Captured Core Demand,0.5002898795324405,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,0.26784503,0.29043683,0.23904033,0.26540363,0.29246494,0.25747404,0.2839586,0.28011864,0.26225793,0.2795404,0.28960428,0.25779277,0.2782819,0.24455479,0.22609776,suburban_peripheral,0.29246494,suburban_peripheral; low_density_residential; river_or_waterfront
236,영등포구청,2호선,Transit-Dominant Demand,0.4953273506013804,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27337348,0.2897438,0.2634108,0.2740183,0.27880514,0.26264524,0.28516355,0.28109002,0.27264774,0.25911546,0.28488243,0.25412437,0.2817955,0.2578658,0.24700534,low_density_residential,0.2897438,low_density_residential; low_transit_access; river_or_waterfront
339,수서,3호선,Transit-Dominant Demand,0.4941729188222363,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.25211346,0.26721644,0.24580708,0.2694732,0.26854676,0.27792034,0.27861193,0.28646648,0.25937596,0.24648577,0.29545626,0.26329517,0.26252037,0.24538535,0.22603163,river_or_waterfront,0.29545626,river_or_waterfront; road_oriented; low_transit_access
2535,종로3가,5호선,Transit-Dominant Demand,0.4938237572825396,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2593106,0.2792018,0.2416523,0.26335,0.2733109,0.23941606,0.26792377,0.27155548,0.26079947,0.2696489,0.28799537,0.24384387,0.2844125,0.25076947,0.22947739,river_or_waterfront,0.28799537,river_or_waterfront; university_area; low_density_residential
2738,이수,7호선,Transit-Dominant Demand,0.4904804809172096,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2804658,0.2959274,0.26800174,0.28198725,0.29150623,0.26143372,0.28617972,0.29396996,0.28043777,0.2688484,0.29356033,0.2656663,0.291117,0.26284686,0.24888079,low_density_residential,0.2959274,low_density_residential; road_oriented; river_or_waterfront
241,이대,2호선,Transit-Dominant Demand,0.4895949955599535,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,0.26963702,0.2876986,0.24578965,0.27023304,0.28479433,0.2473709,0.27456158,0.2809978,0.2684797,0.26822746,0.28278315,0.25161988,0.28122777,0.24943781,0.23362906,low_density_residential,0.2876986,low_density_residential; suburban_peripheral; river_or_waterfront
202,을지로입구,2호선,Morphology-Supported Hidden Demand,0.4894898188328498,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,0.27468318,0.29246688,0.2571996,0.26840588,0.27979273,0.2559349,0.2834347,0.27476132,0.2797249,0.25980762,0.28914604,0.24466644,0.28394502,0.2605009,0.25251368,low_density_residential,0.29246688,low_density_residential; river_or_waterfront; university_area
243,충정로(경기대입구),2호선,Low Priority,0.48936288580188,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26214755,0.28034988,0.25606096,0.2759409,0.27684215,0.26277527,0.28373003,0.27593207,0.2684532,0.25747555,0.2797038,0.25475675,0.29324514,0.25801942,0.2396047,university_area,0.29324514,university_area; low_transit_access; low_density_residential
2619,디지털미디어시티,6호선,Transit-Dominant Demand,0.4877741685360821,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27094153,0.2834064,0.25644895,0.27783716,0.2837475,0.27779043,0.2883054,0.30094618,0.26942647,0.2537154,0.28933874,0.26623634,0.2763601,0.2576865,0.24143878,road_oriented,0.30094618,road_oriented; river_or_waterfront; low_transit_access
2715,노원,7호선,Transit-Dominant Demand,0.4876672066266374,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.281263,0.2905293,0.2661992,0.2848453,0.28716463,0.26846698,0.28685746,0.29389873,0.2683857,0.2618683,0.30081564,0.27263328,0.28450805,0.26481766,0.24810633,river_or_waterfront,0.30081564,river_or_waterfront; road_oriented; low_density_residential
224,서초,2호선,Transit-Dominant Demand,0.4875135186783544,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,0.27619255,0.2925399,0.25445864,0.2751215,0.28904927,0.2598215,0.2846601,0.28630763,0.26960945,0.27443844,0.29805893,0.25744858,0.2913636,0.25110093,0.24128005,river_or_waterfront,0.29805893,river_or_waterfront; low_density_residential; university_area
233,대림(구로구청),2호선,Already Captured Core Demand,0.4845614403991813,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.2594742,0.2780614,0.24942195,0.27011752,0.28321776,0.26575124,0.2847923,0.28756967,0.26449406,0.25555247,0.28625363,0.25427866,0.27475974,0.25815445,0.23880045,road_oriented,0.28756967,road_oriented; river_or_waterfront; low_transit_access
2527,여의도,5호선,Transit-Dominant Demand,0.480123554232189,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.28216884,0.29414403,0.26631063,0.28245166,0.27495265,0.25867102,0.27821717,0.2772801,0.27763844,0.25955763,0.28273532,0.26296943,0.2869649,0.25843158,0.245339,low_density_residential,0.29414403,low_density_residential; university_area; river_or_waterfront
205,동대문역사문화공원,2호선,Transit-Dominant Demand,0.4799295805885394,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.24702854,0.2655907,0.24551848,0.26676133,0.26817122,0.26452637,0.27466935,0.27561325,0.26062697,0.26758277,0.28657293,0.24161047,0.27593818,0.25043333,0.22603263,river_or_waterfront,0.28657293,river_or_waterfront; university_area; road_oriented
429,신용산,4호선,Transit-Dominant Demand,0.4797318122338366,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26191735,0.27098322,0.2690346,0.28090793,0.26899517,0.27480736,0.2775668,0.27286312,0.25679815,0.2542552,0.28099066,0.27511746,0.27546194,0.25848022,0.24404249,river_or_waterfront,0.28099066,river_or_waterfront; mixed_use; low_transit_access
201,시청,2호선,Transit-Dominant Demand,0.4737636854145891,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27147532,0.28286678,0.26692426,0.27961808,0.27329636,0.26623863,0.28703108,0.27901426,0.26783362,0.26227057,0.28987718,0.26286513,0.2865693,0.27093104,0.25199848,river_or_waterfront,0.28987718,river_or_waterfront; low_transit_access; university_area
153,종로3가,1호선,Transit-Dominant Demand,0.4694731597233907,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26643854,0.27997363,0.2640696,0.27722427,0.26994947,0.26171243,0.27267164,0.2795123,0.26215085,0.25808877,0.2846312,0.25892305,0.27830186,0.25633574,0.24706551,river_or_waterfront,0.2846312,river_or_waterfront; low_density_residential; road_oriented
433,사당,4호선,Transit-Dominant Demand,0.4650100983783617,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Dynamic Behavioral Area,0.27021298,0.28666675,0.2562756,0.2758719,0.2894553,0.25960797,0.28090838,0.28942028,0.26502666,0.27176997,0.2997014,0.25888816,0.28911707,0.26708502,0.24481341,river_or_waterfront,0.2997014,river_or_waterfront; suburban_peripheral; road_oriented
312,불광,3호선,Transit-Dominant Demand,0.461903940551803,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,0.25374877,0.28021365,0.23193187,0.26262003,0.2840288,0.2427854,0.27108395,0.26356173,0.25750765,0.2761817,0.27454942,0.24099074,0.2795485,0.24564114,0.22184235,suburban_peripheral,0.2840288,suburban_peripheral; low_density_residential; university_area
420,혜화,4호선,Already Captured Core Demand,0.4565254749727682,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.26579168,0.28544515,0.2352957,0.26681614,0.29000252,0.25256526,0.27819186,0.27009013,0.25933284,0.28049716,0.28835258,0.25065455,0.28030005,0.2567187,0.21794945,suburban_peripheral,0.29000252,suburban_peripheral; river_or_waterfront; low_density_residential
323,약수,3호선,Transit-Dominant Demand,0.4539098894204165,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,0.27083635,0.28760847,0.25103143,0.28187588,0.2860971,0.24759737,0.2661525,0.27414447,0.26448992,0.2670691,0.28243792,0.25263336,0.28327903,0.2531009,0.22599682,low_density_residential,0.28760847,low_density_residential; suburban_peripheral; university_area
232,구로디지털단지,2호선,Already Captured Core Demand,0.4535290658306959,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.2707656,0.28842682,0.24119626,0.26740938,0.2915509,0.252645,0.27688628,0.2805975,0.26122388,0.26780412,0.2924276,0.24873605,0.28266636,0.2461801,0.22803864,river_or_waterfront,0.2924276,river_or_waterfront; suburban_peripheral; low_density_residential
418,성신여대입구(돈암),4호선,Transit-Dominant Demand,0.4532687968297272,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,0.27528226,0.29387653,0.25030708,0.27825907,0.29355234,0.25717944,0.28271386,0.28161803,0.2672326,0.27680093,0.29313353,0.2589379,0.28805977,0.25930083,0.23905978,low_density_residential,0.29387653,low_density_residential; suburban_peripheral; river_or_waterfront
203,을지로3가,2호선,Transit-Dominant Demand,0.4523966904087489,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26027146,0.27353087,0.25976354,0.27087447,0.2625758,0.2538323,0.27191025,0.2642461,0.26283073,0.2522925,0.2723995,0.24239731,0.27261484,0.25974083,0.24788362,low_density_residential,0.27353087,low_density_residential; university_area; river_or_waterfront
2812,천호(풍납토성),8호선,Transit-Dominant Demand,0.4510935232177745,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27362278,0.28316736,0.26277772,0.27689502,0.27595645,0.27223542,0.28548512,0.28561473,0.26561904,0.26096776,0.30830342,0.26995227,0.27717793,0.26437366,0.24032229,river_or_waterfront,0.30830342,river_or_waterfront; road_oriented; low_transit_access
223,교대(법원.검찰청),2호선,Already Captured Core Demand,0.4337607645913416,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.28424406,0.29990053,0.26290202,0.2814027,0.2925606,0.2652234,0.2894907,0.28648028,0.27705014,0.2662304,0.29137984,0.26049638,0.29090634,0.2622547,0.24920097,low_density_residential,0.29990053,low_density_residential; suburban_peripheral; river_or_waterfront
2627,공덕,6호선,Transit-Dominant Demand,0.4237624380243245,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26924393,0.2856982,0.25497714,0.27187788,0.2734067,0.24788392,0.27024883,0.2722829,0.26781172,0.2593116,0.2761377,0.24873066,0.27861738,0.24717407,0.23938239,low_density_residential,0.2856982,low_density_residential; university_area; river_or_waterfront
422,동대문역사문화공원,4호선,Transit-Dominant Demand,0.421062886562465,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26249316,0.27586293,0.25368857,0.27165282,0.27565354,0.26776385,0.28322718,0.288431,0.26142865,0.26996857,0.2957366,0.25755,0.2806245,0.253012,0.23914611,river_or_waterfront,0.2957366,river_or_waterfront; road_oriented; low_transit_access
240,신촌,2호선,Already Captured Core Demand,0.4150138894040352,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.27152327,0.28729194,0.25855306,0.27988845,0.2864211,0.2619501,0.28876552,0.286094,0.26827252,0.26513305,0.28887293,0.25902018,0.28955007,0.26131076,0.2380271,university_area,0.28955007,university_area; river_or_waterfront; low_transit_access
237,당산,2호선,Transit-Dominant Demand,0.4134180490720379,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,0.2228218,0.24665624,0.21361928,0.23789185,0.25827962,0.25281316,0.2548708,0.24334845,0.2346684,0.23766518,0.30224276,0.23592517,0.23420309,0.2335043,0.18895972,river_or_waterfront,0.30224276,river_or_waterfront; suburban_peripheral; low_transit_access
228,서울대입구(관악구청),2호선,Already Captured Core Demand,0.4098207720263627,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,0.27574602,0.29269937,0.25067234,0.27384704,0.29399407,0.25681564,0.28447253,0.28586045,0.26332384,0.2670522,0.29335016,0.25858462,0.28863278,0.25103703,0.24052389,suburban_peripheral,0.29399407,suburban_peripheral; river_or_waterfront; low_density_residential
214,강변(동서울터미널),2호선,Already Captured Core Demand,0.4037982128420272,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.24982357,0.26661658,0.24433258,0.2645555,0.26816246,0.2756907,0.27722347,0.26906994,0.24213186,0.24945095,0.30951643,0.27608538,0.2566971,0.24536872,0.21579427,river_or_waterfront,0.30951643,river_or_waterfront; low_transit_access; industrial_office
238,합정,2호선,Transit-Dominant Demand,0.3876624385040866,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26726422,0.2829675,0.2698893,0.27887756,0.27801752,0.2700922,0.28816447,0.2841021,0.26699516,0.26683635,0.2905579,0.26585594,0.28476366,0.2686896,0.25122058,river_or_waterfront,0.2905579,river_or_waterfront; low_transit_access; university_area
332,양재(서초구청),3호선,Already Captured Core Demand,0.3864031344557278,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.2776665,0.28876257,0.26291108,0.28039426,0.28389955,0.27316535,0.29183984,0.2912973,0.26805732,0.2680852,0.296258,0.2709621,0.28590617,0.2631603,0.24492434,river_or_waterfront,0.296258,river_or_waterfront; low_transit_access; road_oriented
423,충무로,4호선,Transit-Dominant Demand,0.3735543852551238,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,0.25878066,0.28040272,0.22874781,0.2603008,0.28231966,0.2479216,0.2695639,0.2648692,0.257146,0.28061324,0.2852931,0.25056878,0.2751631,0.24372956,0.22236378,river_or_waterfront,0.2852931,river_or_waterfront; suburban_peripheral; green_mountain_area
212,건대입구,2호선,Already Captured Core Demand,0.3486768254751823,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.2783244,0.2919554,0.26567024,0.27430603,0.2798993,0.27002862,0.28570405,0.27952847,0.2735706,0.26538306,0.287721,0.25916794,0.2743186,0.26306424,0.24217086,low_density_residential,0.2919554,low_density_residential; river_or_waterfront; low_transit_access
219,삼성(무역센터),2호선,Already Captured Core Demand,0.3377050487483334,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.27929604,0.28935724,0.27564988,0.2809552,0.26896566,0.26799726,0.28292692,0.28518867,0.27346677,0.2623647,0.2864003,0.26634538,0.28261983,0.2689165,0.25195682,low_density_residential,0.28935724,low_density_residential; river_or_waterfront; road_oriented
220,선릉,2호선,Already Captured Core Demand,0.3298524522701775,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.28427875,0.29695606,0.27156973,0.2818268,0.28142965,0.26777622,0.28738433,0.28377002,0.2837792,0.26176336,0.29023677,0.26220578,0.2808667,0.26669812,0.2518924,low_density_residential,0.29695606,low_density_residential; river_or_waterfront; low_transit_access
311,연신내,3호선,Transit-Dominant Demand,0.3158653461966538,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,0.26788464,0.28451997,0.24543995,0.27327782,0.29094553,0.24187693,0.27061945,0.26982835,0.24743223,0.27899972,0.28714,0.26519004,0.28813574,0.26082075,0.23289877,suburban_peripheral,0.29094553,suburban_peripheral; university_area; river_or_waterfront
239,홍대입구,2호선,Already Captured Core Demand,0.2745699694697687,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.2710523,0.28065553,0.25708032,0.27134535,0.28136927,0.2576367,0.28023505,0.28109622,0.2594744,0.26563144,0.28911263,0.25970322,0.2773784,0.26039568,0.2427266,river_or_waterfront,0.28911263,river_or_waterfront; suburban_peripheral; road_oriented
226,사당,2호선,Transit-Dominant Demand,0.2634341937424573,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,0.26569182,0.28363416,0.23821849,0.27070346,0.29042423,0.25490245,0.27959397,0.29070324,0.26588315,0.27678704,0.2871026,0.2565354,0.28409928,0.24879181,0.22725897,road_oriented,0.29070324,road_oriented; suburban_peripheral; river_or_waterfront
329,고속터미널,3호선,Already Captured Core Demand,0.2612975928979856,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.27024922,0.2788127,0.26330483,0.2796596,0.26391703,0.26036248,0.26799873,0.271258,0.26009807,0.25212914,0.279546,0.26314074,0.26646417,0.2561162,0.23928782,mixed_use,0.2796596,mixed_use; river_or_waterfront; low_density_residential
150,서울역,1호선,Transit-Dominant Demand,0.2362317512174299,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.25856662,0.272167,0.2505495,0.27083775,0.264201,0.26167214,0.26388648,0.2756839,0.2591743,0.24901986,0.27742085,0.25513977,0.2679288,0.25517425,0.22910964,river_or_waterfront,0.27742085,river_or_waterfront; road_oriented; low_density_residential
234,신도림,2호선,Transit-Dominant Demand,0.2089258820444064,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.274853,0.28822985,0.25756878,0.2819506,0.2873816,0.27962226,0.28924662,0.30145937,0.26971832,0.26318893,0.30115122,0.2669085,0.2745711,0.26039398,0.23649803,road_oriented,0.30145937,road_oriented; river_or_waterfront; low_transit_access
216,잠실(송파구청),2호선,Already Captured Core Demand,0.1655496075084894,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.26477295,0.2794553,0.2534622,0.27658045,0.26555806,0.28192782,0.28053823,0.2727159,0.2652825,0.24858406,0.29246163,0.26163945,0.2655631,0.2560501,0.23219255,river_or_waterfront,0.29246163,river_or_waterfront; transit_hub; low_transit_access
230,신림,2호선,Transit-Dominant Demand,0.1077887284245429,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Dynamic Behavioral Area,0.26672724,0.2933217,0.24118936,0.27317792,0.29744515,0.25251696,0.27638033,0.2730835,0.2755362,0.26111844,0.28523463,0.2465496,0.27984053,0.24223891,0.21992987,suburban_peripheral,0.29744515,suburban_peripheral; low_density_residential; river_or_waterfront
222,강남,2호선,Already Captured Core Demand,0.0,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.27511626,0.29111946,0.248988,0.26872927,0.28360328,0.26282072,0.27884606,0.27130598,0.27350342,0.26270378,0.2824973,0.24975862,0.26663,0.25038463,0.23165709,low_density_residential,0.29111946,low_density_residential; suburban_peripheral; river_or_waterfront
